id,domain,slug,status,language,province,region,subject,target,keyword,title,description,search_intent,summary,lesson_focus,lesson_method,lesson_result,tone,template
75,https://kimsenglish.co.kr,bupyeong-high-english,publish,ko,인천광역시,부평,영어,고등학생,부평 고등학생 영어과외,부평 고등학생 영어과외,"고등학생 영어 과외 공부를 처음 시작한다면 부평에서도 기초부터 1:1로 배울 수 있습니다. 지역과 일정에 따라 1:1 방문수업 또는 화상수업으로 진행하며, 어휘·구문독해부터 학교별 내신, 모의고사와 수능… 방식으로 수업하고 있습니다.",고등학생 영어 내신과 모의고사 및 수능 준비를 현재 수준에 맞춰 병행하는 온라인 과외 찾기,핵심 고민은 “긴 문장의 구조를 파악하기 어렵고 내신과 모의고사 지문을 읽는 데 시간이 오래 걸림”입니다.,"어휘, 구문독해, 학교별 내신, 모의고사, 수능","지역과 일정에 따라 1:1 방문수업 또는 화상수업으로 진행하며, 어휘·구문독해부터 학교별 내신, 모의고사와 수능 대비까지 현재 실력과 목표에 맞춰 지도",복잡한 문장의 구조를 파악하고 지문의 근거를 바탕으로 답을 선택하는 독해 능력 향상,전문형,high_english
76,https://kimsenglish.co.kr,bupyeong-elementary-math,publish,ko,인천광역시,부평,수학,초등학생,부평 초등학생 수학과외,부평 초등학생 수학과외,"초등학생 수학 과외 때문에 고민이 있다면 부평 수업에서 지금 필요한 연습부터 함께 해볼 수 있습니다. 지역과 일정에 따라 1:1 방문수업 또는 화상수업으로 진행하며, 연산과 기초개념을 탄탄히 다지고 문제를 이해하는… 방식으로 수업하고 있습니다.",초등학생 수학 연산과 기초개념을 다지고 문제 이해와 풀이 습관을 기르는 온라인 과외 찾기,핵심 고민은 “계산 실수가 반복되고 문장형 문제에서 무엇을 구해야 하는지 파악하기 어려움”입니다.,"연산, 기초개념, 문제 이해, 풀이 습관","지역과 일정에 따라 1:1 방문수업 또는 화상수업으로 진행하며, 연산과 기초개념을 탄탄히 다지고 문제를 이해하는 과정과 올바른 풀이 습관을 학생 수준에 맞춰 지도",계산 과정을 점검하고 문제의 조건을 이해하며 풀이 순서를 정리하는 습관 형성,친근형,elementary_math
77,https://kimsenglish.co.kr,bupyeong-middle-math,publish,ko,인천광역시,부평,수학,중학생,부평 중학생 수학과외,부평 중학생 수학과외,"중학생 수학 과외 때문에 고민이 있다면 부평 수업에서 지금 필요한 연습부터 함께 해볼 수 있습니다. 지역과 일정에 따라 1:1 방문수업 또는 화상수업으로 진행하며, 개념 이해와 유형별 문제풀이를 연결하고 학교별… 방식으로 수업하고 있습니다.",중학생 수학 개념과 유형별 문제풀이를 연결하고 내신 및 서술형을 준비하는 온라인 과외 찾기,핵심 고민은 “개념을 외워도 문제 유형이 바뀌면 적용하기 어렵고 같은 오답과 풀이 과정 누락이 반복됨”입니다.,"개념, 유형별 문제풀이, 학교별 내신, 서술형, 오답관리","지역과 일정에 따라 1:1 방문수업 또는 화상수업으로 진행하며, 개념 이해와 유형별 문제풀이를 연결하고 학교별 내신, 서술형, 오답관리까지 취약 단원에 맞춰 지도",문제에 맞는 개념을 선택하고 풀이 근거를 순서대로 쓰며 반복되는 실수를 줄이는 능력 향상,코칭형,middle_math
78,https://kimsenglish.co.kr,bupyeong-high-math,publish,ko,인천광역시,부평,수학,고등학생,부평 고등학생 수학과외,부평 고등학생 수학과외,"부평에서 고등학생 수학 과외 실력을 늘리고 싶다면 자주 막히는 부분부터 직접 다뤄봅니다. 지역과 일정에 따라 1:1 방문수업 또는 화상수업으로 진행하며, 개념과 유형별 문제풀이부터 학교별 내신,… 방식으로 수업하고 있습니다.",고등학생 수학 취약단원을 보완하면서 내신과 모의고사 및 수능을 준비하는 온라인 과외 찾기,핵심 고민은 “개념 사이의 연결이 약하고 복합 문제의 접근 방법을 찾기 어려우며 취약단원에서 오답이 반복됨”입니다.,"개념, 유형별 문제풀이, 학교별 내신, 모의고사, 수능, 취약단원, 오답분석","지역과 일정에 따라 1:1 방문수업 또는 화상수업으로 진행하며, 개념과 유형별 문제풀이부터 학교별 내신, 모의고사와 수능 대비, 취약단원 및 오답분석까지 목표에 맞춰 지도",취약단원의 개념을 연결하고 문제 조건에 맞는 풀이 전략을 선택하며 오답 원인을 스스로 설명하는 능력 향상,전문형,high_math
79,https://kimsenglish.co.kr,siheung-elementary-english,publish,ko,경기도,시흥,영어,초등학생,시흥 초등학생 영어과외,시흥 초등학생 영어과외,"시흥에서 초등학생 영어 과외 실력을 늘리고 싶다면 자주 막히는 부분부터 직접 다뤄봅니다. 지역과 일정에 따라 1:1 방문수업 또는 화상수업으로 진행하며, 기초 어휘와 문장 이해, 읽기 학습을 학생의… 방식으로 수업하고 있습니다.",초등학생 수준에 맞춰 영어 기초와 꾸준한 학습 습관을 기르는 1:1 온라인 과외 찾기,핵심 고민은 “기초 어휘가 부족하고 짧은 문장의 뜻을 이해하거나 꾸준히 읽는 데 어려움이 있음”입니다.,"기초 어휘, 문장 이해, 짧은 글 읽기, 학습 습관","지역과 일정에 따라 1:1 방문수업 또는 화상수업으로 진행하며, 기초 어휘와 문장 이해, 읽기 학습을 학생의 수준과 학습 속도에 맞춰 지도",익숙한 어휘로 짧은 문장의 뜻을 파악하고 스스로 읽고 복습하는 습관 형성,친근형,elementary_english
80,https://kimsenglish.co.kr,siheung-middle-english,publish,ko,경기도,시흥,영어,중학생,시흥 중학생 영어과외,시흥 중학생 영어과외,"중학생 영어 과외 공부를 처음 시작한다면 시흥에서도 기초부터 1:1로 배울 수 있습니다. 지역과 일정에 따라 1:1 방문수업 또는 화상수업으로 진행하며, 어휘·문법·독해를 기본으로 학교별 내신과… 방식으로 수업하고 있습니다.",중학생 영어 문법과 독해를 보완하고 학교별 내신과 서술형 및 수행평가를 준비하는 온라인 과외 찾기,핵심 고민은 “어휘와 문법을 배워도 지문에 적용하기 어렵고 서술형 답안과 수행평가 준비가 막막함”입니다.,"어휘, 문법, 독해, 학교별 내신, 서술형, 수행평가","지역과 일정에 따라 1:1 방문수업 또는 화상수업으로 진행하며, 어휘·문법·독해를 기본으로 학교별 내신과 서술형, 수행평가까지 학생의 취약 부분에 맞춰 지도",문법 근거를 설명하며 지문을 읽고 학교 평가 기준에 맞춰 답안을 작성하는 능력 향상,코칭형,middle_english
81,https://kimsenglish.co.kr,siheung-high-english,publish,ko,경기도,시흥,영어,고등학생,시흥 고등학생 영어과외,시흥 고등학생 영어과외,"시흥에서 고등학생 영어 과외 실력을 늘리고 싶다면 자주 막히는 부분부터 직접 다뤄봅니다. 지역과 일정에 따라 1:1 방문수업 또는 화상수업으로 진행하며, 어휘·구문독해부터 학교별 내신, 모의고사와 수능… 방식으로 수업하고 있습니다.",고등학생 영어 내신과 모의고사 및 수능 준비를 현재 수준에 맞춰 병행하는 온라인 과외 찾기,핵심 고민은 “긴 문장의 구조를 파악하기 어렵고 내신과 모의고사 지문을 읽는 데 시간이 오래 걸림”입니다.,"어휘, 구문독해, 학교별 내신, 모의고사, 수능","지역과 일정에 따라 1:1 방문수업 또는 화상수업으로 진행하며, 어휘·구문독해부터 학교별 내신, 모의고사와 수능 대비까지 현재 실력과 목표에 맞춰 지도",복잡한 문장의 구조를 파악하고 지문의 근거를 바탕으로 답을 선택하는 독해 능력 향상,전문형,high_english
82,https://kimsenglish.co.kr,siheung-elementary-math,publish,ko,경기도,시흥,수학,초등학생,시흥 초등학생 수학과외,시흥 초등학생 수학과외,"초등학생 수학 과외 공부를 처음 시작한다면 시흥에서도 기초부터 1:1로 배울 수 있습니다. 지역과 일정에 따라 1:1 방문수업 또는 화상수업으로 진행하며, 연산과 기초개념을 탄탄히 다지고 문제를 이해하는… 방식으로 수업하고 있습니다.",초등학생 수학 연산과 기초개념을 다지고 문제 이해와 풀이 습관을 기르는 온라인 과외 찾기,핵심 고민은 “계산 실수가 반복되고 문장형 문제에서 무엇을 구해야 하는지 파악하기 어려움”입니다.,"연산, 기초개념, 문제 이해, 풀이 습관","지역과 일정에 따라 1:1 방문수업 또는 화상수업으로 진행하며, 연산과 기초개념을 탄탄히 다지고 문제를 이해하는 과정과 올바른 풀이 습관을 학생 수준에 맞춰 지도",계산 과정을 점검하고 문제의 조건을 이해하며 풀이 순서를 정리하는 습관 형성,친근형,elementary_math
83,https://kimsenglish.co.kr,siheung-middle-math,publish,ko,경기도,시흥,수학,중학생,시흥 중학생 수학과외,시흥 중학생 수학과외,"중학생 수학 과외 공부를 처음 시작한다면 시흥에서도 기초부터 1:1로 배울 수 있습니다. 지역과 일정에 따라 1:1 방문수업 또는 화상수업으로 진행하며, 개념 이해와 유형별 문제풀이를 연결하고 학교별… 방식으로 수업하고 있습니다.",중학생 수학 개념과 유형별 문제풀이를 연결하고 내신 및 서술형을 준비하는 온라인 과외 찾기,핵심 고민은 “개념을 외워도 문제 유형이 바뀌면 적용하기 어렵고 같은 오답과 풀이 과정 누락이 반복됨”입니다.,"개념, 유형별 문제풀이, 학교별 내신, 서술형, 오답관리","지역과 일정에 따라 1:1 방문수업 또는 화상수업으로 진행하며, 개념 이해와 유형별 문제풀이를 연결하고 학교별 내신, 서술형, 오답관리까지 취약 단원에 맞춰 지도",문제에 맞는 개념을 선택하고 풀이 근거를 순서대로 쓰며 반복되는 실수를 줄이는 능력 향상,코칭형,middle_math
84,https://kimsenglish.co.kr,siheung-high-math,publish,ko,경기도,시흥,수학,고등학생,시흥 고등학생 수학과외,시흥 고등학생 수학과외,"시흥 고등학생 수학 과외 수업을 고민 중이라면 잘하는 부분과 보완할 부분을 나누어 시작합니다. 지역과 일정에 따라 1:1 방문수업 또는 화상수업으로 진행하며, 개념과 유형별 문제풀이부터 학교별 내신,… 방식으로 수업하고 있습니다.",고등학생 수학 취약단원을 보완하면서 내신과 모의고사 및 수능을 준비하는 온라인 과외 찾기,핵심 고민은 “개념 사이의 연결이 약하고 복합 문제의 접근 방법을 찾기 어려우며 취약단원에서 오답이 반복됨”입니다.,"개념, 유형별 문제풀이, 학교별 내신, 모의고사, 수능, 취약단원, 오답분석","지역과 일정에 따라 1:1 방문수업 또는 화상수업으로 진행하며, 개념과 유형별 문제풀이부터 학교별 내신, 모의고사와 수능 대비, 취약단원 및 오답분석까지 목표에 맞춰 지도",취약단원의 개념을 연결하고 문제 조건에 맞는 풀이 전략을 선택하며 오답 원인을 스스로 설명하는 능력 향상,전문형,high_math
85,https://kimsenglish.co.kr,ansan-elementary-english,publish,ko,경기도,안산,영어,초등학생,안산 초등학생 영어과외,안산 초등학생 영어과외,"초등학생 영어 과외 공부를 처음 시작한다면 안산에서도 기초부터 1:1로 배울 수 있습니다. 지역과 일정에 따라 1:1 방문수업 또는 화상수업으로 진행하며, 기초 어휘와 문장 이해, 읽기 학습을 학생의… 방식으로 수업하고 있습니다.",초등학생 수준에 맞춰 영어 기초와 꾸준한 학습 습관을 기르는 1:1 온라인 과외 찾기,핵심 고민은 “기초 어휘가 부족하고 짧은 문장의 뜻을 이해하거나 꾸준히 읽는 데 어려움이 있음”입니다.,"기초 어휘, 문장 이해, 짧은 글 읽기, 학습 습관","지역과 일정에 따라 1:1 방문수업 또는 화상수업으로 진행하며, 기초 어휘와 문장 이해, 읽기 학습을 학생의 수준과 학습 속도에 맞춰 지도",익숙한 어휘로 짧은 문장의 뜻을 파악하고 스스로 읽고 복습하는 습관 형성,친근형,elementary_english
